Date,Open,High,Low,Close,Adj Close,Volume
2015-10-14,111.290001,111.519997,109.559998,110.209999,102.857132,44462400
2015-10-15,110.930000,112.099998,110.489998,111.860001,104.397049,37673500
2015-10-16,111.779999,112.000000,110.529999,111.040001,103.631767,39232600
2015-10-19,110.800003,111.750000,110.110001,111.730003,104.275711,29759200
2015-10-20,111.339996,114.169998,110.820000,113.769997,106.179642,48967800
2015-10-21,114.000000,115.580002,113.699997,113.760002,106.170296,41795200
2015-10-22,114.330002,115.500000,114.099998,115.500000,107.794189,41654100
2015-10-23,116.699997,119.230003,116.330002,119.080002,111.135353,59366900
2015-10-26,118.080002,118.129997,114.919998,115.279999,107.588867,66333800
2015-10-27,115.400002,116.540001,113.989998,114.550003,106.907570,69884400
2015-10-28,116.930000,119.300003,116.059998,119.269997,111.312668,85551400
2015-10-29,118.699997,120.690002,118.269997,120.529999,112.488594,51227300
2015-10-30,120.989998,121.220001,119.449997,119.500000,111.527328,49365300
2015-11-02,120.800003,121.360001,119.610001,121.180000,113.095245,32203300
2015-11-03,120.790001,123.489998,120.699997,122.570000,114.392502,45519000
2015-11-04,123.129997,123.820000,121.620003,122.000000,113.860535,44886100
2015-11-05,121.849998,122.690002,120.180000,120.919998,113.335655,39552700
2015-11-06,121.110001,121.809998,120.620003,121.059998,113.466873,33042300
2015-11-09,120.959999,121.809998,120.050003,120.570000,113.007607,33871400
2015-11-10,116.900002,118.070000,116.059998,116.769997,109.445953,59127900
2015-11-11,116.370003,117.419998,115.209999,116.110001,108.827339,45218000
2015-11-12,116.260002,116.820000,115.650002,115.720001,108.461807,32525600
2015-11-13,115.199997,115.570000,112.269997,112.339996,105.293808,45812400
2015-11-16,111.379997,114.239998,111.000000,114.180000,107.018402,38106700
2015-11-17,114.919998,115.050003,113.320000,113.690002,106.559135,27616900
2015-11-18,115.760002,117.489998,115.500000,117.290001,109.933342,46674700
2015-11-19,117.639999,119.750000,116.760002,118.779999,111.329895,43295800
2015-11-20,119.199997,119.919998,118.849998,119.300003,111.817261,34287100
2015-11-23,119.269997,119.730003,117.339996,117.750000,110.364494,32482500
2015-11-24,117.330002,119.349998,117.120003,118.879997,111.423599,42803200
2015-11-25,119.209999,119.230003,117.919998,118.029999,110.626923,21388300
2015-11-27,118.290001,118.410004,117.599998,117.809998,110.420731,13046400
2015-11-30,117.989998,119.410004,117.750000,118.300003,110.879997,39180300
2015-12-01,118.750000,118.809998,116.860001,117.339996,109.980186,34852400
2015-12-02,117.339996,118.110001,116.080002,116.279999,108.986679,33386600
2015-12-03,116.550003,116.790001,114.220001,115.199997,107.974419,41569500
2015-12-04,115.290001,119.250000,115.110001,119.029999,111.564194,57777000
2015-12-07,118.980003,119.860001,117.809998,118.279999,110.861244,32084200
2015-12-08,117.519997,118.599998,116.860001,118.230003,110.814377,34309500
2015-12-09,117.639999,117.690002,115.080002,115.620003,108.368080,46361400
2015-12-10,116.040001,116.940002,115.510002,116.169998,108.883583,29212700
2015-12-11,115.190002,115.389999,112.849998,113.180000,106.081123,46886200
2015-12-14,112.180000,112.680000,109.790001,112.480003,105.425026,64318700
2015-12-15,111.940002,112.800003,110.349998,110.489998,103.559845,53323100
2015-12-16,111.070000,111.989998,108.800003,111.339996,104.356514,56238500
2015-12-17,112.019997,112.250000,108.980003,108.980003,102.144554,44772800
2015-12-18,108.910004,109.519997,105.809998,106.029999,99.379585,96453300
2015-12-21,107.279999,107.370003,105.570000,107.330002,100.598045,47590600
2015-12-22,107.400002,107.720001,106.449997,107.230003,100.504333,32789400
2015-12-23,107.269997,108.849998,107.199997,108.610001,101.797760,32657400
2015-12-24,109.000000,109.000000,107.949997,108.029999,101.254143,13570400
2015-12-28,107.589996,107.690002,106.180000,106.820000,100.120033,26704200
2015-12-29,106.959999,109.430000,106.860001,108.739998,101.919609,30931200
2015-12-30,108.580002,108.699997,107.180000,107.320000,100.588676,25213800
2015-12-31,107.010002,107.029999,104.820000,105.260002,98.657883,40912300
2016-01-04,102.610001,105.370003,102.000000,105.349998,98.742249,67649400
2016-01-05,105.750000,105.849998,102.410004,102.709999,96.267815,55791000
2016-01-06,100.559998,102.370003,99.870003,100.699997,94.383888,68457400
2016-01-07,98.680000,100.129997,96.430000,96.449997,90.400467,81094400
2016-01-08,98.550003,99.110001,96.760002,96.959999,90.878479,70798000
2016-01-11,98.970001,99.059998,97.339996,98.529999,92.350006,49739400
2016-01-12,100.550003,100.690002,98.839996,99.959999,93.690300,49154200
2016-01-13,100.320000,101.190002,97.300003,97.389999,91.281494,62439600
2016-01-14,97.959999,100.480003,95.739998,99.519997,93.277916,63170100
2016-01-15,96.199997,97.709999,95.360001,97.129997,91.037811,79833900
2016-01-19,98.410004,98.650002,95.500000,96.660004,90.597290,53087700
2016-01-20,95.099998,98.190002,93.419998,96.790001,90.719131,72334400
2016-01-21,97.059998,97.879997,94.940002,96.300003,90.259872,52161500
2016-01-22,98.629997,101.459999,98.370003,101.419998,95.058739,65800500
2016-01-25,101.519997,101.529999,99.209999,99.440002,93.202934,51794500
2016-01-26,99.930000,100.879997,98.070000,99.989998,93.718437,75077000
2016-01-27,96.040001,96.629997,93.339996,93.419998,87.560509,133369700
2016-01-28,93.790001,94.519997,92.389999,94.089996,88.188484,55678800
2016-01-29,94.790001,97.339996,94.349998,97.339996,91.234650,64416500
2016-02-01,96.470001,96.709999,95.400002,96.430000,90.381721,40943500
2016-02-02,95.419998,96.040001,94.279999,94.480003,88.554024,37357200
2016-02-03,95.000000,96.839996,94.080002,96.349998,90.306725,45964300
2016-02-04,95.860001,97.330002,95.190002,96.599998,91.032356,46471700
2016-02-05,96.519997,96.919998,93.690002,94.019997,88.601059,46418100
2016-02-08,93.129997,95.699997,93.040001,95.010002,89.533989,54021400
2016-02-09,94.290001,95.940002,93.930000,94.989998,89.515144,44331200
2016-02-10,95.919998,96.349998,94.099998,94.269997,88.836655,42343600
2016-02-11,93.790001,94.720001,92.589996,93.699997,88.299492,50074700
2016-02-12,94.190002,94.500000,93.010002,93.989998,88.572784,40351400
2016-02-16,95.019997,96.849998,94.610001,96.639999,91.070045,49057900
2016-02-17,96.669998,98.209999,96.150002,98.120003,92.464752,44863200
2016-02-18,98.839996,98.889999,96.089996,96.260002,90.711960,39021000
2016-02-19,96.000000,96.760002,95.800003,96.040001,90.504639,35374200
2016-02-22,96.309998,96.900002,95.919998,96.879997,91.296219,34280800
2016-02-23,96.400002,96.500000,94.550003,94.690002,89.232430,31942600
2016-02-24,93.980003,96.379997,93.320000,96.099998,90.561165,36255700
2016-02-25,96.050003,96.760002,95.250000,96.760002,91.183121,27582700
2016-02-26,97.199997,98.019997,96.580002,96.910004,91.324493,28991100
2016-02-29,96.860001,98.230003,96.650002,96.690002,91.117157,35216300
2016-03-01,97.650002,100.769997,97.419998,100.529999,94.735840,50407100
2016-03-02,100.510002,100.889999,99.639999,100.750000,94.943161,33169600
2016-03-03,100.580002,101.709999,100.449997,101.500000,95.649933,36955700
2016-03-04,102.370003,103.750000,101.370003,103.010002,97.072906,46055100
2016-03-07,102.389999,102.830002,100.959999,101.870003,95.998619,35828900
2016-03-08,100.779999,101.760002,100.400002,101.029999,95.207031,31561900
2016-03-09,101.309998,101.580002,100.269997,101.120003,95.291855,27201700
2016-03-10,101.410004,102.239998,100.150002,101.169998,95.338943,33513600
2016-03-11,102.239998,102.279999,101.500000,102.260002,96.366142,27408200
2016-03-14,101.910004,102.910004,101.779999,102.519997,96.611145,25076100
2016-03-15,103.959999,105.180000,103.849998,104.580002,98.552414,40067700
2016-03-16,104.610001,106.309998,104.589996,105.970001,99.862305,38303500
2016-03-17,105.519997,106.470001,104.959999,105.800003,99.702110,34420700
2016-03-18,106.339996,106.500000,105.190002,105.919998,99.815178,44205200
2016-03-21,105.930000,107.650002,105.139999,105.910004,99.805763,35502700
2016-03-22,105.250000,107.290001,105.209999,106.720001,100.569061,32444400
2016-03-23,106.480003,107.070000,105.900002,106.129997,100.013077,25703500
2016-03-24,105.470001,106.250000,104.889999,105.669998,99.579605,26133000
2016-03-28,106.000000,106.190002,105.059998,105.190002,99.127266,19411400
2016-03-29,104.889999,107.790001,104.879997,107.680000,101.473740,31190100
2016-03-30,108.650002,110.419998,108.599998,109.559998,103.245384,45601100
2016-03-31,109.720001,109.900002,108.879997,108.989998,102.708244,25888400
2016-04-01,108.779999,110.000000,108.199997,109.989998,103.650604,25874000
2016-04-04,110.419998,112.190002,110.269997,111.120003,104.715477,37356200
2016-04-05,109.510002,110.730003,109.419998,109.809998,103.480988,26578700
2016-04-06,110.230003,110.980003,109.199997,110.959999,104.564682,26404100
2016-04-07,109.949997,110.419998,108.120003,108.540001,102.284172,31801900
2016-04-08,108.910004,109.769997,108.169998,108.660004,102.397270,23581700
2016-04-11,108.970001,110.610001,108.830002,109.019997,102.736519,29407500
2016-04-12,109.339996,110.500000,108.660004,110.440002,104.074684,27232300
2016-04-13,110.800003,112.339996,110.800003,112.040001,105.582466,33257300
2016-04-14,111.620003,112.389999,111.330002,112.099998,105.638985,25473900
2016-04-15,112.110001,112.300003,109.730003,109.849998,103.518669,46939000
2016-04-18,108.889999,108.949997,106.940002,107.480003,101.285271,60821500
2016-04-19,107.879997,108.000000,106.230003,106.910004,100.748131,32384900
2016-04-20,106.639999,108.089996,106.059998,107.129997,100.955452,30611000
2016-04-21,106.930000,106.930000,105.519997,105.970001,99.862305,31552500
2016-04-22,105.010002,106.480003,104.620003,105.680000,99.589027,33683100
2016-04-25,105.000000,105.650002,104.510002,105.080002,99.023598,28031600
2016-04-26,103.910004,105.300003,103.910004,104.349998,98.335678,56016200
2016-04-27,96.000000,98.709999,95.680000,97.820000,92.182045,114602100
2016-04-28,97.610001,97.879997,94.250000,94.830002,89.364365,82242700
2016-04-29,93.989998,94.720001,92.510002,93.739998,88.337189,68531500
2016-05-02,93.970001,94.080002,92.400002,93.639999,88.242950,48160100
2016-05-03,94.199997,95.739998,93.680000,95.180000,89.694191,56831300
2016-05-04,95.199997,95.900002,93.820000,94.190002,88.761253,41025500
2016-05-05,94.000000,94.070000,92.680000,93.239998,88.400978,35890500
2016-05-06,93.370003,93.449997,91.849998,92.720001,87.907959,43699900
2016-05-09,93.000000,93.769997,92.589996,92.790001,87.974342,32936400
2016-05-10,93.330002,93.570000,92.110001,93.419998,88.571632,33686800
2016-05-11,93.480003,93.570000,92.459999,92.510002,87.708870,28719100
2016-05-12,92.720001,92.779999,89.470001,90.339996,85.651482,76314700
2016-05-13,90.000000,91.669998,90.000000,90.519997,85.822136,44392800
2016-05-16,92.389999,94.389999,91.650002,93.879997,89.007759,61259800
2016-05-17,94.550003,94.699997,93.010002,93.489998,88.637993,46916900
2016-05-18,94.160004,95.209999,93.889999,94.559998,89.652466,42062400
2016-05-19,94.639999,94.639999,93.570000,94.199997,89.311157,30442100
2016-05-20,94.639999,95.430000,94.519997,95.220001,90.278229,32026000
2016-05-23,95.870003,97.190002,95.669998,96.430000,91.425423,38018600
2016-05-24,97.220001,98.089996,96.839996,97.900002,92.819138,35140200
2016-05-25,98.669998,99.739998,98.110001,99.620003,94.449860,38168800
2016-05-26,99.680000,100.730003,98.639999,100.410004,95.198868,56331200
2016-05-27,99.440002,100.470001,99.250000,100.349998,95.141983,36341200
2016-05-31,99.599998,100.400002,98.820000,99.860001,94.677414,42307200
2016-06-01,99.019997,99.540001,98.330002,98.459999,93.350067,29173300
2016-06-02,97.599998,97.839996,96.629997,97.720001,92.648468,40191600
2016-06-03,97.790001,98.269997,97.449997,97.919998,92.838097,28504900
2016-06-06,97.989998,101.889999,97.550003,98.629997,93.511246,23292500
2016-06-07,99.250000,99.870003,98.959999,99.029999,93.890488,22409500
2016-06-08,99.019997,99.559998,98.680000,98.940002,93.805161,20848100
2016-06-09,98.500000,99.989998,98.459999,99.650002,94.478317,26601400
2016-06-10,98.529999,99.349998,98.480003,98.830002,93.700874,31712900
2016-06-13,98.690002,99.120003,97.099998,97.339996,92.288193,38020500
2016-06-14,97.320000,98.480003,96.750000,97.459999,92.401955,31931900
2016-06-15,97.820000,98.410004,97.029999,97.139999,92.098564,29445200
2016-06-16,96.449997,97.750000,96.070000,97.550003,92.487305,31326800
2016-06-17,96.620003,96.650002,95.300003,95.330002,90.382515,61008200
2016-06-20,96.000000,96.570000,95.029999,95.099998,90.164444,34411900
2016-06-21,94.940002,96.349998,94.680000,95.910004,90.932419,35546400
2016-06-22,96.250000,96.889999,95.349998,95.550003,90.591080,29219100
2016-06-23,95.940002,96.290001,95.250000,96.099998,91.112549,32240200
2016-06-24,92.910004,94.660004,92.650002,93.400002,88.552689,75311400
2016-06-27,93.000000,93.050003,91.500000,92.040001,87.263260,45489600
2016-06-28,92.900002,93.660004,92.139999,93.589996,88.732811,40444900
2016-06-29,93.970001,94.550003,93.629997,94.400002,89.500771,36531000
2016-06-30,94.440002,95.769997,94.300003,95.599998,90.638489,35836400
2016-07-01,95.489998,96.470001,95.330002,95.889999,90.913445,26026500
2016-07-05,95.389999,95.400002,94.459999,94.989998,90.060150,27705200
2016-07-06,94.599998,95.660004,94.370003,95.529999,90.572136,30949100
2016-07-07,95.699997,96.500000,95.620003,95.940002,90.960854,25139600
2016-07-08,96.489998,96.889999,96.050003,96.680000,91.662445,28912100
2016-07-11,96.750000,97.650002,96.730003,96.980003,91.946884,23794900
2016-07-12,97.169998,97.699997,97.120003,97.419998,92.364044,24167500
2016-07-13,97.410004,97.669998,96.839996,96.870003,91.842598,25892200
2016-07-14,97.389999,98.989998,97.320000,98.790001,93.662941,38919000
2016-07-15,98.919998,99.300003,98.500000,98.779999,93.653450,30137000
2016-07-18,98.699997,100.129997,98.599998,99.830002,94.648964,36493900
2016-07-19,99.559998,100.000000,99.339996,99.870003,94.686890,23779900
2016-07-20,100.000000,100.459999,99.739998,99.959999,94.772224,26276000
2016-07-21,99.830002,101.000000,99.129997,99.430000,94.269737,32702000
2016-07-22,99.260002,99.300003,98.309998,98.660004,93.539688,28313700
2016-07-25,98.250000,98.839996,96.919998,97.339996,92.288193,40382900
2016-07-26,96.820000,97.970001,96.419998,96.669998,91.652954,56239800
2016-07-27,104.269997,104.349998,102.750000,102.949997,97.607033,92344800
2016-07-28,102.830002,104.449997,102.820000,104.339996,98.924889,39869800
2016-07-29,104.190002,104.550003,103.680000,104.209999,98.801666,27733700
2016-08-01,104.410004,106.150002,104.410004,106.050003,100.546158,38167900
2016-08-02,106.050003,106.070000,104.000000,104.480003,99.057648,33816600
2016-08-03,104.809998,105.839996,104.769997,105.790001,100.299644,30202600
2016-08-04,105.580002,106.000000,105.279999,105.870003,100.919258,27408700
2016-08-05,106.269997,107.650002,106.180000,107.480003,102.453957,40553400
2016-08-08,107.519997,108.370003,107.160004,108.370003,103.302353,28037200
2016-08-09,108.230003,108.940002,108.010002,108.809998,103.721771,26315200
2016-08-10,108.709999,108.900002,107.760002,108.000000,102.949638,24008500
2016-08-11,108.519997,108.930000,107.849998,107.930000,102.882927,27484500
2016-08-12,107.779999,108.440002,107.779999,108.180000,103.121223,18660400
2016-08-15,108.139999,109.540001,108.080002,109.480003,104.360435,25868200
2016-08-16,109.629997,110.230003,109.209999,109.379997,104.265106,33794400
2016-08-17,109.099998,109.370003,108.339996,109.220001,104.112602,25356000
2016-08-18,109.230003,109.599998,109.019997,109.080002,103.979141,21984700
2016-08-19,108.769997,109.690002,108.360001,109.360001,104.246056,25368100
2016-08-22,108.860001,109.099998,107.849998,108.510002,103.435791,25820200
2016-08-23,108.589996,109.320000,108.529999,108.849998,103.759895,21257700
2016-08-24,108.570000,108.750000,107.680000,108.029999,102.978249,23675100
2016-08-25,107.389999,107.879997,106.680000,107.570000,102.539757,25086200
2016-08-26,107.410004,107.949997,106.309998,106.940002,101.939209,27766300
2016-08-29,106.620003,107.440002,106.290001,106.820000,101.824829,24970300
2016-08-30,105.800003,106.500000,105.500000,106.000000,101.043182,24863900
2016-08-31,105.660004,106.570000,105.639999,106.099998,101.138496,29662400
2016-09-01,106.139999,106.800003,105.620003,106.730003,101.739037,26701500
2016-09-02,107.699997,108.000000,106.820000,107.730003,102.692284,26802500
2016-09-06,107.900002,108.300003,107.510002,107.699997,102.663673,26880400
2016-09-07,107.830002,108.760002,107.070000,108.360001,103.292809,42364300
2016-09-08,107.250000,107.269997,105.239998,105.519997,100.585609,53002000
2016-09-09,104.639999,105.720001,103.129997,103.129997,98.307373,46557000
2016-09-12,102.650002,105.720001,102.529999,105.440002,100.509361,45292800
2016-09-13,107.510002,108.790001,107.239998,107.949997,102.901985,62176200
2016-09-14,108.730003,113.029999,108.599998,111.769997,106.543358,110888700
2016-09-15,113.860001,115.730003,113.489998,115.570000,110.165649,89983600
2016-09-16,115.120003,116.129997,114.040001,114.919998,109.546051,79886900
2016-09-19,115.190002,116.180000,113.250000,113.580002,108.268715,47023000
2016-09-20,113.050003,114.120003,112.510002,113.570000,108.259171,34514300
2016-09-21,113.849998,113.989998,112.440002,113.550003,108.240120,36003200
2016-09-22,114.349998,114.940002,114.000000,114.620003,109.260094,31074000
2016-09-23,114.419998,114.790001,111.550003,112.709999,107.439400,52481200
2016-09-26,111.639999,113.389999,111.550003,112.879997,107.601448,29869400
2016-09-27,113.000000,113.180000,112.339996,113.089996,107.801620,24607400
2016-09-28,113.690002,114.639999,113.430000,113.949997,108.621414,29641100
2016-09-29,113.160004,113.800003,111.800003,112.180000,106.934189,35887000
2016-09-30,112.459999,113.370003,111.800003,113.050003,107.763504,36379100
2016-10-03,112.709999,113.050003,112.279999,112.519997,107.258286,21701800
2016-10-04,113.059998,114.309998,112.629997,113.000000,107.715836,29736800
2016-10-05,113.400002,113.660004,112.690002,113.050003,107.763504,21453100
2016-10-06,113.699997,114.339996,113.129997,113.889999,108.564217,28779300
2016-10-07,114.309998,114.559998,113.510002,114.059998,108.726265,24358400
2016-10-10,115.019997,116.750000,114.720001,116.050003,110.623215,36236000
2016-10-11,117.699997,118.690002,116.199997,116.300003,110.861519,64041000
2016-10-12,117.349998,117.980003,116.750000,117.339996,111.852898,37586800
2016-10-13,116.790001,117.440002,115.720001,116.980003,111.509720,35192400
2016-10-14,117.879997,118.169998,117.129997,117.629997,112.129311,35652200
2016-10-17,117.330002,117.839996,116.779999,117.550003,112.053062,23624900
2016-10-18,118.180000,118.209999,117.449997,117.470001,111.976814,24553500
2016-10-19,117.250000,117.760002,113.800003,117.120003,111.643173,20034600
2016-10-20,116.860001,117.379997,116.330002,117.059998,111.585983,24125800
2016-10-21,116.809998,116.910004,116.279999,116.599998,111.147491,23192700
2016-10-24,117.099998,117.739998,117.000000,117.650002,112.148384,23538700
2016-10-25,117.949997,118.360001,117.309998,118.250000,112.720345,48129000
2016-10-26,114.309998,115.699997,113.309998,115.589996,110.184723,66134200
2016-10-27,115.389999,115.860001,114.099998,114.480003,109.126633,34562000
2016-10-28,113.870003,115.209999,113.449997,113.720001,108.402168,37861700
2016-10-31,113.650002,114.230003,113.199997,113.540001,108.230583,26419400
2016-11-01,113.459999,113.769997,110.529999,111.489998,106.276443,43825800
2016-11-02,111.400002,112.349998,111.230003,111.589996,106.371758,28331700
2016-11-03,110.980003,111.459999,109.550003,109.830002,105.231598,26932600
2016-11-04,108.529999,110.250000,108.110001,108.839996,104.283051,30837000
2016-11-07,110.080002,110.510002,109.459999,110.410004,105.787323,32560000
2016-11-08,110.309998,111.720001,109.699997,111.059998,106.410103,24254200
2016-11-09,109.879997,111.320000,108.050003,110.879997,106.237648,59176400
2016-11-10,111.089996,111.089996,105.830002,107.790001,103.277008,57134500
2016-11-11,107.120003,108.870003,106.550003,108.430000,103.890221,34143900
2016-11-14,107.709999,107.809998,104.080002,105.709999,101.284096,51175500
2016-11-15,106.570000,107.680000,106.160004,107.110001,102.625488,32264500
2016-11-16,106.699997,110.230003,106.599998,109.989998,105.384895,58840500
2016-11-17,109.809998,110.349998,108.830002,109.949997,105.346558,27632000
2016-11-18,109.720001,110.540001,109.660004,110.059998,105.451973,28428900
2016-11-21,110.120003,111.989998,110.010002,111.730003,107.052055,29264600
2016-11-22,111.949997,112.419998,111.400002,111.800003,107.119118,25965500
2016-11-23,111.360001,111.510002,110.330002,111.230003,106.572975,27426400
2016-11-25,111.129997,111.870003,110.949997,111.790001,107.109535,11475900
2016-11-28,111.430000,112.470001,111.389999,111.570000,106.898750,27194000
2016-11-29,110.779999,112.029999,110.070000,111.459999,106.793365,28528800
2016-11-30,111.599998,112.199997,110.269997,110.519997,105.892700,36162300
2016-12-01,110.370003,110.940002,109.029999,109.489998,104.905830,37086900
2016-12-02,109.169998,110.089996,108.849998,109.900002,105.298676,26528000
2016-12-05,110.000000,110.029999,108.250000,109.110001,104.541748,34324500
2016-12-06,109.500000,110.360001,109.190002,109.949997,105.346558,26195500
2016-12-07,109.260002,111.190002,109.160004,111.029999,106.381355,29998700
2016-12-08,110.860001,112.430000,110.599998,112.120003,107.425720,27068300
2016-12-09,112.309998,114.699997,112.309998,113.949997,109.179115,34402600
2016-12-12,113.290001,115.000000,112.489998,113.300003,108.556305,26374400
2016-12-13,113.839996,115.919998,113.750000,115.190002,110.367195,43733800
2016-12-14,115.040001,116.199997,114.980003,115.190002,110.367195,34031800
2016-12-15,115.379997,116.730003,115.230003,115.820000,110.970810,46524500
2016-12-16,116.470001,116.500000,115.650002,115.970001,111.114532,44351100
2016-12-19,115.800003,117.379997,115.750000,116.639999,111.756470,27779400
2016-12-20,116.739998,117.500000,116.680000,116.949997,112.053490,21425000
2016-12-21,116.800003,117.400002,116.779999,117.059998,112.158890,23783200
2016-12-22,116.349998,116.510002,115.639999,116.290001,111.421135,26085900
2016-12-23,115.589996,116.519997,115.589996,116.519997,111.641487,14249500
2016-12-27,116.519997,117.800003,116.489998,117.260002,112.350517,18296900
2016-12-28,117.519997,118.019997,116.199997,116.760002,111.871452,20905900
2016-12-29,116.449997,117.110001,116.400002,116.730003,111.842705,15039500
2016-12-30,116.650002,117.199997,115.430000,115.820000,110.970810,30586300
2017-01-03,115.800003,116.330002,114.760002,116.150002,111.286987,28781900
2017-01-04,115.849998,116.510002,115.750000,116.019997,111.162437,21118100
2017-01-05,115.919998,116.860001,115.809998,116.610001,111.727715,22193600
2017-01-06,116.779999,118.160004,116.470001,117.910004,112.973305,31751900
2017-01-09,117.949997,119.430000,117.940002,118.989998,114.008080,33561900
2017-01-10,118.769997,119.379997,118.300003,119.110001,114.123047,24462100
2017-01-11,118.739998,119.930000,118.599998,119.750000,114.736275,27588600
2017-01-12,118.900002,119.300003,118.209999,119.250000,114.257195,27086200
2017-01-13,119.110001,119.620003,118.809998,119.040001,114.055984,26111900
2017-01-17,118.339996,120.239998,118.220001,120.000000,114.975792,34439800
2017-01-18,120.000000,120.500000,119.709999,119.989998,114.966225,23713000
2017-01-19,119.400002,120.089996,119.370003,119.779999,114.765007,25597300
2017-01-20,120.449997,120.449997,119.730003,120.000000,114.975792,32597900
2017-01-23,120.000000,120.809998,119.769997,120.080002,115.052444,22050200
2017-01-24,119.550003,120.099998,119.500000,119.970001,114.947060,23211000
2017-01-25,120.419998,122.099998,120.279999,121.879997,116.777084,32377600
2017-01-26,121.669998,122.440002,121.599998,121.940002,116.834564,26337600
2017-01-27,122.139999,122.349998,121.599998,121.949997,116.844154,20562900
2017-01-30,120.930000,121.629997,120.660004,121.629997,116.537560,30377500
2017-01-31,121.150002,121.389999,120.620003,121.349998,116.269257,49201000
2017-02-01,127.029999,130.490005,127.010002,128.750000,123.359444,111985000
2017-02-02,127.980003,129.389999,127.779999,128.529999,123.148666,33710400
2017-02-03,128.309998,129.190002,128.160004,129.080002,123.675636,24507300
2017-02-06,129.130005,130.500000,128.899994,130.289993,124.834976,26845900
2017-02-07,130.539993,132.089996,130.449997,131.529999,126.023041,38183800
2017-02-08,131.350006,132.220001,131.220001,132.039993,126.511688,23004100
2017-02-09,131.649994,132.449997,131.119995,132.419998,127.425858,28349900
2017-02-10,132.460007,132.940002,132.050003,132.119995,127.137177,20065500
2017-02-13,133.080002,133.820007,132.750000,133.289993,128.263062,23035400
2017-02-14,133.470001,135.089996,133.250000,135.020004,129.927811,33226200
2017-02-15,135.520004,136.270004,134.619995,135.509995,130.399323,35623100
2017-02-16,135.669998,135.899994,134.839996,135.350006,130.245407,22584600
2017-02-17,135.100006,135.830002,135.100006,135.720001,130.601425,22198200
2017-02-21,136.229996,136.750000,135.979996,136.699997,131.544464,24507200
2017-02-22,136.429993,137.119995,136.110001,137.110001,131.938995,20836900
2017-02-23,137.380005,137.479996,136.300003,136.529999,131.380859,20788200
2017-02-24,135.910004,136.660004,135.279999,136.660004,131.505997,21776600
2017-02-27,137.139999,137.440002,136.279999,136.929993,131.765778,20257400
2017-02-28,137.080002,137.440002,136.699997,136.990005,131.823517,23482900
2017-03-01,137.889999,140.149994,137.600006,139.789993,134.517914,36414600
2017-03-02,140.000000,140.279999,138.759995,138.960007,133.719223,26211000
2017-03-03,138.779999,139.830002,138.589996,139.779999,134.508286,21108100
2017-03-06,139.369995,139.770004,138.600006,139.339996,134.084869,21750000
2017-03-07,139.059998,139.979996,138.789993,139.520004,134.258087,17446300
2017-03-08,138.949997,139.800003,138.820007,139.000000,133.757706,18707200
2017-03-09,138.740005,138.789993,137.050003,138.679993,133.449783,22155900
2017-03-10,139.250000,139.360001,138.639999,139.139999,133.892441,19612800
2017-03-13,138.850006,139.429993,138.820007,139.199997,133.950165,17421700
2017-03-14,139.300003,139.649994,138.839996,138.990005,133.748077,15309100
2017-03-15,139.410004,140.750000,139.029999,140.460007,135.162674,25691800
2017-03-16,140.720001,141.020004,140.259995,140.690002,135.383972,19232000
2017-03-17,141.000000,141.000000,139.889999,139.990005,134.710419,43885000
2017-03-20,140.399994,141.500000,140.229996,141.460007,136.124954,21542000
2017-03-21,142.110001,142.800003,139.729996,139.839996,134.566010,39529900
2017-03-22,139.850006,141.600006,139.759995,141.419998,136.086441,25860200
2017-03-23,141.259995,141.580002,140.610001,140.919998,135.605301,20346300
2017-03-24,141.500000,141.740005,140.350006,140.639999,135.335861,22395600
2017-03-27,139.389999,141.220001,138.619995,140.880005,135.566818,23575100
2017-03-28,140.910004,144.039993,140.619995,143.800003,138.376663,33374800
2017-03-29,143.679993,144.490005,143.190002,144.119995,138.684631,29190000
2017-03-30,144.190002,144.500000,143.500000,143.929993,138.501770,21207300
2017-03-31,143.720001,144.270004,143.009995,143.660004,138.241959,19661700
2017-04-03,143.710007,144.119995,143.050003,143.699997,138.280457,19985700
2017-04-04,143.250000,144.889999,143.169998,144.770004,139.310104,19891400
2017-04-05,144.220001,145.460007,143.809998,144.020004,138.588394,27717900
2017-04-06,144.289993,144.520004,143.449997,143.660004,138.241959,21149000
2017-04-07,143.729996,144.179993,143.270004,143.339996,137.934021,16672200
2017-04-10,143.600006,143.880005,142.899994,143.169998,137.770447,18933400
2017-04-11,142.940002,143.350006,140.059998,141.630005,136.288544,30379400
2017-04-12,141.600006,142.149994,141.009995,141.800003,136.452087,20350000
2017-04-13,141.910004,142.380005,141.050003,141.050003,135.730423,17822900
2017-04-17,141.479996,141.880005,140.869995,141.830002,136.480972,16582100
2017-04-18,141.410004,142.039993,141.110001,141.199997,135.874741,14697500
2017-04-19,141.880005,142.000000,140.449997,140.679993,135.374344,17328400
2017-04-20,141.220001,142.919998,141.160004,142.440002,137.067993,23319600
2017-04-21,142.440002,142.679993,141.850006,142.270004,136.904373,17320900
2017-04-24,143.500000,143.949997,143.179993,143.639999,138.222687,17134300
2017-04-25,143.910004,144.899994,143.869995,144.529999,139.079147,18871500
2017-04-26,144.470001,144.600006,143.380005,143.679993,138.261185,20041200
2017-04-27,143.919998,144.160004,143.309998,143.789993,138.367081,14246300
2017-04-28,144.089996,144.300003,143.270004,143.649994,138.232330,20860400
